# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  988       1.397539576469e-10       5.823660802381e-12      -9.741339774251e-13       0.000000000000e+00       6.301664862282e-15       8.315417655629e-16       2.693259830573e-16 
  989       1.392439410849e-10       5.825638115730e-12      -1.173553826970e-12       0.000000000000e+00       6.277047032459e-15       8.145169255883e-16       2.689025481874e-16 
  990       1.387540991485e-10       5.826780663212e-12      -1.372958336773e-12       0.000000000000e+00       6.252546586541e-15       7.976295850014e-16       2.684442746215e-16 
  991       1.382843418320e-10       5.827089517672e-12      -1.572268537624e-12       0.000000000000e+00       6.228162930750e-15       7.808832391030e-16       2.679521621536e-16 
  992       1.378345775951e-10       5.826565790717e-12      -1.771404842997e-12       0.000000000000e+00       6.203895458982e-15       7.642814045766e-16       2.674272198516e-16 
  993       1.374047133580e-10       5.825210632831e-12      -1.970287047512e-12       0.000000000000e+00       6.179743552770e-15       7.478276195355e-16       2.668704660815e-16 
  994       1.369946544971e-10       5.823025233505e-12      -2.168834325411e-12       0.000000000000e+00       6.155706581242e-15       7.315254435701e-16       2.662829285316e-16 
  995       1.366043048400e-10       5.820010821353e-12      -2.366965229022e-12       0.000000000000e+00       6.131783901086e-15       7.153784577955e-16       2.656656442372e-16 
  996       1.362335666613e-10       5.816168664239e-12      -2.564597687231e-12       0.000000000000e+00       6.107974856508e-15       6.993902648986e-16       2.650196596045e-16 
  997       1.358823406778e-10       5.811500069397e-12      -2.761649003953e-12       0.000000000000e+00       6.084278779195e-15       6.835644891857e-16       2.643460304353e-16 
  998       1.355505260441e-10       5.806006383556e-12      -2.958035856599e-12       0.000000000000e+00       6.060694988275e-15       6.679047766298e-16       2.636458219512e-16 
  999       1.352380203477e-10       5.799688993058e-12      -3.153674294544e-12       0.000000000000e+00       6.037222790278e-15       6.524147949179e-16       2.629201088178e-16 
 1000       1.349447196050e-10       5.792549323987e-12      -3.348479737601e-12       0.000000000000e+00       6.013861479097e-15       6.370982334984e-16       2.621699751693e-16 
 1001       1.346705182560e-10       5.784588842287e-12      -3.542366974486e-12       0.000000000000e+00       5.990610335951e-15       6.219588036286e-16       2.613965146327e-16 
 1002       1.344153091603e-10       5.775809053884e-12      -3.735250161292e-12       0.000000000000e+00       5.967468629343e-15       6.070002384218e-16       2.606008303522e-16 
 1003       1.341789835921e-10       5.766211504813e-12      -3.927042819951e-12       0.000000000000e+00       5.944435615022e-15       5.922262928949e-16       2.597840350135e-16 
 1004       1.339614312361e-10       5.755797781336e-12      -4.117657836713e-12       0.000000000000e+00       5.921510535946e-15       5.776407440157e-16       2.589472508681e-16 
 1005       1.337625401824e-10       5.744569510067e-12      -4.307007460607e-12       0.000000000000e+00       5.898692622242e-15       5.632473907502e-16       2.580916097578e-16 
 1006       1.335821969223e-10       5.732528358093e-12      -4.495003301916e-12       0.000000000000e+00       5.875981091165e-15       5.490500541101e-16       2.572182531386e-16 
 1007       1.334202863434e-10       5.719676033099e-12      -4.681556330642e-12       0.000000000000e+00       5.853375147062e-15       5.350525772002e-16       2.563283321059e-16 
 1008       1.332766917254e-10       5.706014283488e-12      -4.866576874980e-12       0.000000000000e+00       5.830873981331e-15       5.212588252653e-16       2.554230074180e-16 
 1009       1.331512947352e-10       5.691544898505e-12      -5.049974619783e-12       0.000000000000e+00       5.808476772384e-15       5.076726857384e-16       2.545034495206e-16 
 1010       1.330439754225e-10       5.676269708358e-12      -5.231658605036e-12       0.000000000000e+00       5.786182685607e-15       4.942980682874e-16       2.535708385717e-16 
 1011       1.329546122152e-10       5.660190584343e-12      -5.411537224320e-12       0.000000000000e+00       5.763990873318e-15       4.811389048625e-16       2.526263644653e-16 
 1012       1.328830599018e-10       5.643310884174e-12      -5.589527291354e-12       0.000000000000e+00       5.741900567967e-15       4.681981695864e-16       2.516710177281e-16 
 1013       1.328290832412e-10       5.625639810573e-12      -5.765581386037e-12       0.000000000000e+00       5.719911363258e-15       4.554749228320e-16       2.507049588539e-16 
 1014       1.327924223856e-10       5.607188115839e-12      -5.939660900082e-12       0.000000000000e+00       5.698022937004e-15       4.429672245719e-16       2.497281399142e-16 
 1015       1.327728147993e-10       5.587966662631e-12      -6.111727004272e-12       0.000000000000e+00       5.676234958234e-15       4.306731106006e-16       2.487405128610e-16 
 1016       1.327699952518e-10       5.567986424260e-12      -6.281740647990e-12       0.000000000000e+00       5.654547087167e-15       4.185905924666e-16       2.477420295261e-16 
 1017       1.327836958102e-10       5.547258484982e-12      -6.449662558749e-12       0.000000000000e+00       5.632958975180e-15       4.067176574055e-16       2.467326416215e-16 
 1018       1.328136458323e-10       5.525794040290e-12      -6.615453241723e-12       0.000000000000e+00       5.611470264785e-15       3.950522682723e-16       2.457123007388e-16 
 1019       1.328595719598e-10       5.503604397203e-12      -6.779072979276e-12       0.000000000000e+00       5.590080589597e-15       3.835923634742e-16       2.446809583493e-16 
 1020       1.329211981101e-10       5.480700974563e-12      -6.940481830499e-12       0.000000000000e+00       5.568789574308e-15       3.723358569034e-16       2.436385658040e-16 
 1021       1.329982454705e-10       5.457095303321e-12      -7.099639630733e-12       0.000000000000e+00       5.547596834658e-15       3.612806378693e-16       2.425850743331e-16 
 1022       1.330904324899e-10       5.432799026832e-12      -7.256505991106e-12       0.000000000000e+00       5.526501977408e-15       3.504245710315e-16       2.415204350463e-16 
 1023       1.331974748722e-10       5.407823901146e-12      -7.411040298061e-12       0.000000000000e+00       5.505504600311e-15       3.397654963324e-16       2.404445989322e-16 
 1024       1.333190855691e-10       5.382181795298e-12      -7.563201712886e-12       0.000000000000e+00       5.484604292083e-15       3.293012289298e-16       2.393575168583e-16 
 1025       1.334549747728e-10       5.355884691604e-12      -7.712949171249e-12       0.000000000000e+00       5.463800632378e-15       3.190295591292e-16       2.382591395714e-16 
 1026       1.336048499092e-10       5.328944685948e-12      -7.860241382723e-12       0.000000000000e+00       5.443093191758e-15       3.089482523171e-16       2.371494176964e-16 
 1027       1.337684156300e-10       5.301373988077e-12      -8.005036830321e-12       0.000000000000e+00       5.422481531665e-15       2.990550488930e-16       2.360283017373e-16 
 1028       1.339453738064e-10       5.273184921891e-12      -8.147293770028e-12       0.000000000000e+00       5.401965204394e-15       2.893476642025e-16       2.348957420762e-16 
 1029       1.341354235214e-10       5.244389925735e-12      -8.286970230328e-12       0.000000000000e+00       5.381543753061e-15       2.798237884697e-16       2.337516889736e-16 
 1030       1.343382610628e-10       5.215001552691e-12      -8.424024011735e-12       0.000000000000e+00       5.361216711582e-15       2.704810867297e-16       2.325960925682e-16 
 1031       1.345535799160e-10       5.185032470871e-12      -8.558412686329e-12       0.000000000000e+00       5.340983604640e-15       2.613171987617e-16       2.314289028767e-16 
 1032       1.347810707572e-10       5.154495463705e-12      -8.690093597281e-12       0.000000000000e+00       5.320843947657e-15       2.523297390212e-16       2.302500697935e-16 
 1033       1.350204214454e-10       5.123403430238e-12      -8.819023858386e-12       0.000000000000e+00       5.300797246767e-15       2.435162965727e-16       2.290595430910e-16 
 1034       1.352713170163e-10       5.091769385416e-12      -8.945160353595e-12       0.000000000000e+00       5.280842998790e-15       2.348744350227e-16       2.278572724191e-16 
 1035       1.355334396742e-10       5.059606460382e-12      -9.068459736545e-12       0.000000000000e+00       5.260980691200e-15       2.264016924517e-16       2.266432073051e-16 
 1036       1.358064687855e-10       5.026927902767e-12      -9.188878430090e-12       0.000000000000e+00       5.241209802099e-15       2.180955813476e-16       2.254172971538e-16 
 1037       1.360900808712e-10       4.993747076978e-12      -9.306372625832e-12       0.000000000000e+00       5.221529800191e-15       2.099535885377e-16       2.241794912469e-16 
 1038       1.363839496000e-10       4.960077464498e-12      -9.420898283649e-12       0.000000000000e+00       5.201940144750e-15       2.019731751214e-16       2.229297387434e-16 
 1039       1.366877457809e-10       4.925932664166e-12      -9.532411131231e-12       0.000000000000e+00       5.182440285593e-15       1.941517764035e-16       2.216679886791e-16 
 1040       1.370011373559e-10       4.891326392481e-12      -9.640866663609e-12       0.000000000000e+00       5.163029663057e-15       1.864868018259e-16       2.203941899667e-16 
 1041       1.373237893935e-10       4.856272483884e-12      -9.746220142682e-12       0.000000000000e+00       5.143707707962e-15       1.789756349008e-16       2.191082913953e-16 
 1042       1.376553640808e-10       4.820784891056e-12      -9.848426596754e-12       0.000000000000e+00       5.124473841590e-15       1.716156331434e-16       2.178102416308e-16 
 1043       1.379955207169e-10       4.784877685205e-12      -9.947440820061e-12       0.000000000000e+00       5.105327475656e-15       1.644041280041e-16       2.164999892152e-16 
 1044       1.383439157052e-10       4.748565056363e-12      -1.004321737230e-11       0.000000000000e+00       5.086268012276e-15       1.573384248015e-16       2.151774825668e-16 
 1045       1.387002025469e-10       4.711861313671e-12      -1.013571057817e-11       0.000000000000e+00       5.067294843943e-15       1.504158026550e-16       2.138426699800e-16 
 1046       1.390640318333e-10       4.674780885679e-12      -1.022487452689e-11       0.000000000000e+00       5.048407353499e-15       1.436335144172e-16       2.124954996253e-16 
 1047       1.394350512388e-10       4.637338320630e-12      -1.031066307173e-11       0.000000000000e+00       5.029604914104e-15       1.369887866068e-16       2.111359195487e-16 
 1048       1.398129055139e-10       4.599548286755e-12      -1.039302982956e-11       0.000000000000e+00       5.010886889210e-15       1.304788193411e-16       2.097638776720e-16 
 1049       1.401972364779e-10       4.561425572566e-12      -1.047192818036e-11       0.000000000000e+00       4.992252632532e-15       1.241007862688e-16       2.083793217928e-16 
 1050       1.405876830117e-10       4.522985087146e-12      -1.054731126676e-11       0.000000000000e+00       4.973701488022e-15       1.178518345023e-16       2.069821995836e-16 
