# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  542       3.415718877805e-10       1.005354556175e-12      -1.163866553125e-12       9.320295385283e-15       5.837506803339e-14       1.148133425909e-15       1.029498411168e-16 
  543       3.413788497219e-10       1.016938690650e-12      -1.002048383185e-12       9.343070910155e-15       5.799110333964e-14       1.153285624395e-15       9.130707527149e-17 
  544       3.411558569714e-10       1.029227376547e-12      -8.416428709938e-13       9.365654646167e-15       5.761009248662e-14       1.159188125068e-15       7.974687755507e-17 
  545       3.409031697661e-10       1.042217173843e-12      -6.827210486741e-13       9.388045081262e-15       5.723201908831e-14       1.165831383282e-15       6.826953779896e-17 
  546       3.406211110982e-10       1.055903050952e-12      -5.253428953224e-13       9.410241263390e-15       5.685687544046e-14       1.173208278455e-15       5.687518606478e-17 
  547       3.403100116868e-10       1.070279823642e-12      -3.695689928580e-13       9.432242250576e-15       5.648465306543e-14       1.181311497985e-15       4.556393731537e-17 
  548       3.399702100165e-10       1.085342154224e-12      -2.154605282842e-13       9.454047110994e-15       5.611534270741e-14       1.190133536234e-15       3.433589131448e-17 
  549       3.396020523771e-10       1.101084550737e-12      -6.307929594825e-14       9.475654923048e-15       5.574893432759e-14       1.199666693523e-15       2.319113252652e-17 
  550       3.392058929025e-10       1.117501366134e-12       8.751230019756e-14       9.497064775448e-15       5.538541709932e-14       1.209903075123e-15       1.212973001625e-17 
  551       3.387820936103e-10       1.134586797468e-12       2.362512443357e-13       9.518275767288e-15       5.502477940338e-14       1.220834590236e-15       1.151737348478e-18 
  552       3.383310244406e-10       1.152334885078e-12       3.830739065226e-13       9.539287008120e-15       5.466700882308e-14       1.232452950994e-15      -9.742807512177e-18 
  553       3.378530632954e-10       1.170739511774e-12       5.279160404284e-13       9.560097618036e-15       5.431209213954e-14       1.244749671443e-15      -2.055388230162e-17 
  554       3.373485960778e-10       1.189794402027e-12       6.707127810761e-13       9.580706727742e-15       5.396001532679e-14       1.257716066534e-15      -3.128148055655e-17 
  555       3.368180167310e-10       1.209493121148e-12       8.113986425814e-13       9.601113478638e-15       5.361076354703e-14       1.271343251113e-15      -4.192561171473e-17 
  556       3.362617272781e-10       1.229829074480e-12       9.499075158916e-13       9.621317022892e-15       5.326432114579e-14       1.285622138911e-15      -5.248630121532e-17 
  557       3.356801378604e-10       1.250795506583e-12       1.086172666526e-12       9.641316523520e-15       5.292067164713e-14       1.300543441531e-15      -6.296359059910e-17 
  558       3.350736667774e-10       1.272385500415e-12       1.220126732313e-12       9.661111154462e-15       5.257979774882e-14       1.316097667440e-15      -7.335753760882e-17 
  559       3.344427405258e-10       1.294591976526e-12       1.351701721134e-12       9.680700100659e-15       5.224168131754e-14       1.332275120958e-15      -8.366821628944e-17 
  560       3.337877938382e-10       1.317407692238e-12       1.480829008658e-12       9.700082558132e-15       5.190630338406e-14       1.349065901247e-15      -9.389571708844e-17 
  561       3.331092697232e-10       1.340825240833e-12       1.607439336084e-12       9.719257734057e-15       5.157364413845e-14       1.366459901301e-15      -1.040401469561e-16 
  562       3.324076195038e-10       1.364837050738e-12       1.731462807879e-12       9.738224846845e-15       5.124368292527e-14       1.384446806936e-15      -1.141016294458e-16 
  563       3.316833028570e-10       1.389435384714e-12       1.852828889521e-12       9.756983126217e-15       5.091639823871e-14       1.403016095777e-15      -1.240803048143e-16 
  564       3.309367878530e-10       1.414612339037e-12       1.971466405230e-12       9.775531813282e-15       5.059176771785e-14       1.422157036251e-15      -1.339763301220e-16 
  565       3.301685509943e-10       1.440359842690e-12       2.087303535719e-12       9.793870160614e-15       5.026976814181e-14       1.441858686575e-15      -1.437898793332e-16 
  566       3.293790772551e-10       1.466669656543e-12       2.200267815923e-12       9.811997432331e-15       4.995037542497e-14       1.462109893746e-15      -1.535211434166e-16 
  567       3.285688601200e-10       1.493533372542e-12       2.310286132746e-12       9.829912904169e-15       4.963356461211e-14       1.482899292529e-15      -1.631703304452e-16 
  568       3.277384016240e-10       1.520942412896e-12       2.417284722796e-12       9.847615863564e-15       4.931930987365e-14       1.504215304447e-15      -1.727376656971e-16 
  569       3.268882123909e-10       1.548888029262e-12       2.521189170126e-12       9.865105609723e-15       4.900758450082e-14       1.526046136774e-15      -1.822233917551e-16 
  570       3.260188116731e-10       1.577361301929e-12       2.621924403972e-12       9.882381453709e-15       4.869836090086e-14       1.548379781520e-15      -1.916277686079e-16 
  571       3.251307273905e-10       1.606353139007e-12       2.719414696497e-12       9.899442718511e-15       4.839161059218e-14       1.571204014421e-15      -2.009510737493e-16 
  572       3.242244961699e-10       1.635854275611e-12       2.813583660524e-12       9.916288739126e-15       4.808730419959e-14       1.594506393931e-15      -2.101936022795e-16 
  573       3.233006633839e-10       1.665855273047e-12       2.904354247281e-12       9.932918862634e-15       4.778541144948e-14       1.618274260212e-15      -2.193556670048e-16 
  574       3.223597831904e-10       1.696346518001e-12       2.991648744137e-12       9.949332448276e-15       4.748590116500e-14       1.642494734118e-15      -2.284375985379e-16 
  575       3.214024185718e-10       1.727318221720e-12       3.075388772343e-12       9.965528867533e-15       4.718874126125e-14       1.667154716193e-15      -2.374397453986e-16 
  576       3.204291413740e-10       1.758760419203e-12       3.155495284770e-12       9.981507504199e-15       4.689389874048e-14       1.692240885653e-15      -2.463624741135e-16 
  577       3.194405323457e-10       1.790662968382e-12       3.231888563651e-12       9.997267754464e-15       4.660133968727e-14       1.717739699379e-15      -2.552061693168e-16 
  578       3.184371811778e-10       1.823015549312e-12       3.304488218318e-12       1.001280902699e-14       4.631102926374e-14       1.743637390906e-15      -2.639712338504e-16 
  579       3.174196865422e-10       1.855807663356e-12       3.373213182944e-12       1.002813074297e-14       4.602293170472e-14       1.769919969413e-15      -2.726580888639e-16 
  580       3.163886561313e-10       1.889028632369e-12       3.437981714278e-12       1.004323233625e-14       4.573701031294e-14       1.796573218712e-15      -2.812671739155e-16 
  581       3.153447066974e-10       1.922667597888e-12       3.498711389390e-12       1.005811325336e-14       4.545322745424e-14       1.823582696237e-15      -2.897989470716e-16 
  582       3.142884640913e-10       1.956713520313e-12       3.555319103407e-12       1.007277295360e-14       4.517154455275e-14       1.850933732037e-15      -2.982538850078e-16 
  583       3.132205361074e-10       1.991155107767e-12       3.607734373534e-12       1.008721128460e-14       4.489192788587e-14       1.878613222612e-15      -3.066322375456e-16 
  584       3.121414301923e-10       2.025980602358e-12       3.655939620825e-12       1.010142961896e-14       4.461436613808e-14       1.906615063729e-15      -3.149332843247e-16 
  585       3.110516337576e-10       2.061177986968e-12       3.699930890247e-12       1.011542974615e-14       4.433885327615e-14       1.934934851332e-15      -3.231560597596e-16 
  586       3.099516412184e-10       2.096735054265e-12       3.739704637895e-12       1.012921349981e-14       4.406538278628e-14       1.963568098599e-15      -3.312995969356e-16 
  587       3.088419540223e-10       2.132639405860e-12       3.775257733415e-12       1.014278275799e-14       4.379394767135e-14       1.992510235558e-15      -3.393629276228e-16 
  588       3.077230806796e-10       2.168878451473e-12       3.806587462436e-12       1.015613944332e-14       4.352454044810e-14       2.021756608717e-15      -3.473450822896e-16 
  589       3.065955367927e-10       2.205439408090e-12       3.833691529000e-12       1.016928552327e-14       4.325715314444e-14       2.051302480678e-15      -3.552450901167e-16 
  590       3.054598450858e-10       2.242309299128e-12       3.856568057991e-12       1.018222301032e-14       4.299177729662e-14       2.081143029764e-15      -3.630619790106e-16 
  591       3.043165354343e-10       2.279474953592e-12       3.875215597563e-12       1.019495396219e-14       4.272840394649e-14       2.111273349640e-15      -3.707947756172e-16 
  592       3.031661448947e-10       2.316923005239e-12       3.889633121569e-12       1.020748048203e-14       4.246702363876e-14       2.141688448935e-15      -3.784425053361e-16 
  593       3.020092177340e-10       2.354639891741e-12       3.899820031994e-12       1.021980471865e-14       4.220762641817e-14       2.172383250864e-15      -3.860041923338e-16 
  594       3.008463054595e-10       2.392611853840e-12       3.905776161378e-12       1.023192886674e-14       4.195020182680e-14       2.203352592851e-15      -3.934788595577e-16 
  595       2.996779668483e-10       2.430824934516e-12       3.907501775252e-12       1.024385516702e-14       4.169473890125e-14       2.234591226151e-15      -4.008655287497e-16 
  596       2.985047679770e-10       2.469264978145e-12       3.904997574563e-12       1.025558590654e-14       4.144122616990e-14       2.266093815471e-15      -4.081632204601e-16 
  597       2.973272822513e-10       2.507917629658e-12       3.898264698104e-12       1.026712341880e-14       4.118965165013e-14       2.297854938591e-15      -4.153709540611e-16 
  598       2.961460904355e-10       2.546768333708e-12       3.887304724945e-12       1.027847008402e-14       4.094000284558e-14       2.329869085991e-15      -4.224877477609e-16 
  599       2.949617806824e-10       2.585802333824e-12       3.872119676858e-12       1.028962832933e-14       4.069226674334e-14       2.362130660468e-15      -4.295126186170e-16 
  600       2.937749485626e-10       2.625004671581e-12       3.852712020754e-12       1.030060062897e-14       4.044642981125e-14       2.394633976762e-15      -4.364445825503e-16 
  601       2.925861970942e-10       2.664360185750e-12       3.829084671103e-12       1.031138950453e-14       4.020247799505e-14       2.427373261175e-15      -4.432826543586e-16 
  602       2.913961367728e-10       2.703853511472e-12       3.801240992371e-12       1.032199752512e-14       3.996039671570e-14       2.460342651194e-15      -4.500258477305e-16 
  603       2.902053856006e-10       2.743469079406e-12       3.769184801445e-12       1.033242730759e-14       3.972017086657e-14       2.493536195115e-15      -4.566731752591e-16 
  604       2.890145691162e-10       2.783191114903e-12       3.732920370062e-12       1.034268151678e-14       3.948178481066e-14       2.526947851664e-15      -4.632236484556e-16 
  605       2.878243204244e-10       2.823003637157e-12       3.692452427242e-12       1.035276286567e-14       3.924522237787e-14       2.560571489617e-15      -4.696762777633e-16 
